Data,ID,Name,Power,Alliance,T4-Kills,T5-Kills,Total Kill Points,Dead Troops,Troops Power
2025/08/03,75897437,フニャー痔,"49,133,063",OPAi,"4,003,767","3,404,175","108,544,946","4,907,198","10,381,978"
2025/08/03,87326938,ANUBIS eg,"49,091,282",62BZ,"739,208","785,146","23,364,351","1,909,983","15,433,832"
2025/08/03,59799988,ラシ農場22,"48,760,771",62Bs,"14,270,944","8,767,349","336,347,359","17,107,551","9,793,244"
2025/08/03,49657802,ふっくasst,"48,676,448",62BZ,"8,941,482","8,602,318","263,563,002","15,220,651","8,150,765"
2025/08/03,75723749,하트문덕,"48,424,572",62Ys,"255,168","515,783","13,367,977","3,647,792","5,385,459"
2025/08/03,77227887,Jokcer777,"48,396,756",62Ys,"1,771,412","913,952","37,343,775","7,636,590","8,338,957"
2025/08/03,45222071,あぱふぁーむ,"48,291,056",62TM,"4,549,035","4,742,570","140,796,683","7,142,047","5,479,392"
2025/08/03,49511040,ラシ増援Y,"47,955,663",62Bs,"5,033,442","4,447,215","143,924,741","4,537,604","13,200,561"
2025/08/03,58711003,BSそら豆くん,"47,455,854",62Ys,"791,908","174,539","11,411,251","410,479","15,297,765"
2025/08/03,46529343,Suiran0,"47,365,009",62MJ,"5,934,691","1,913,272","106,316,596","5,520,486","2,068,700"
2025/08/03,61928483,motu Ⅱ,"47,331,625",62Ys,"2,181,895","3,582,444","96,207,464","3,509,078","3,380,790"
2025/08/03,88430167,ʚろしにゃんɞ,"47,164,037",62BZ,"2,326,941","2,886,294","81,053,494","6,789,501","14,192,611"
2025/08/03,100516001,粉雪坊主,"47,106,618",62EV,"8,893,379","4,542,480","182,370,664","11,801,765","13,430,816"
2025/08/03,78756222,ruru・rakusu2,"47,081,618",62MJ,"6,460,154","6,125,993","188,702,476","18,493,410","7,999,486"
2025/08/03,99013110,雪うさ,"47,041,805",62EV,"4,662,887","2,131,224","90,905,554","9,363,340","16,272,009"
2025/08/03,56196422,破天荒クロ,"46,925,126",62Ys,"15,193,352","7,833,472","371,327,783","18,150,896","7,256,092"
2025/08/03,45950900,ヌキ型ロボット,"46,679,245",62Ys,"1,850,645","3,430,684","87,256,450","11,292,865","5,575,062"
2025/08/03,75889458,mini Noko1,"46,598,901",62MJ,"8,727,123","23,784,136","564,997,361","15,519,299","13,757,399"
2025/08/03,75404201,Jocký,"46,526,364",62MJ,"1,437,994","217,089","19,817,893","3,505,565","10,800,713"
2025/08/03,68960214,イボゴロリー3,"46,105,018",Y#JK,"1,390,717","975,245","33,639,350","1,356,051","14,302,259"
2025/08/03,138333458,ʚ凛ɞ ひざくら,"45,921,695",62Bs,"4,963,353","4,635,316","142,735,928","6,899,602","15,950,619"
2025/08/03,73164104,のびー2,"45,667,978",62EV,"2,606,775","4,510,764","118,131,773","9,032,792","4,987,284"
2025/08/03,57958857,閻魔の愛犬,"45,622,304",Y#JK,"676,245","1,441,371","35,603,351","4,485,478","5,679,667"
2025/08/03,63683417,ʚたらこだもーんɞ,"45,489,922",no alliance,"6,604,366","5,843,265","184,874,409","14,917,175","8,875,115"
2025/08/03,78279035,ともママ2,"45,462,628",62Ys,"3,870,133","5,065,290","141,133,185","7,063,193","9,781,153"
2025/08/03,95130509,雪猫児,"45,401,383",62EV,"3,201,553","1,988,719","73,245,054","8,568,924","15,653,817"
2025/08/03,62164659,姫 Marumi ちゃま,"45,374,050",62BZ,"14,928,176","16,706,805","487,468,431","14,176,889","4,964,192"
2025/08/03,75732225,うさtärö,"45,243,439",62Ys,"2,666,495","4,729,641","122,340,264","7,516,980","3,828,153"
2025/08/03,54258643,FAS君,"45,183,637",62EV,"10,592,073","7,806,734","270,432,360","14,026,693","4,533,486"
2025/08/03,92484004,ʚ雪ɞ ひざくら,"45,104,489",62Bs,"2,990,691","4,540,765","121,384,655","10,946,778","16,506,089"
2025/08/03,45379524,TK うさぎチャンピオン,"44,990,252",62MJ,"5,241,014","2,223,188","97,720,544","8,282,195","5,026,088"
2025/08/03,63497602,Dream369,"44,945,702",62EV,"454,344","326,344","11,204,063","5,294,147","10,991,541"
2025/08/03,76127410,ʚïɞよあんスワム隊,"44,914,289",62Ys,"3,625,316","1,837,388","74,676,638","1,962,724","3,731,738"
2025/08/03,90417659,ғᴊ爆血,"44,896,989",OPAi,"1,037,519","819,117","29,958,058","720,790","9,551,256"
2025/08/03,87160183,ruru・rakusu3,"44,859,526",62Bs,"1,214,915","2,235,060","56,934,364","10,573,115","13,538,305"
2025/08/03,87940261,tamagoma,"44,829,863",62GJ,"3,658,752","3,921,283","115,724,026","3,040,881","7,853,453"
2025/08/03,86083318,火将アジルス,"44,582,317",62MJ,"1,285,404","913,930","31,267,252","4,160,204","12,378,915"
2025/08/03,51403757,TK ハチワレ,"44,555,945",62MJ,"3,242,056","1,858,483","70,205,039","7,177,694","8,136,528"
2025/08/03,88592236,ラシ農場10,"44,507,705",62Bs,"4,295,172","2,955,835","106,243,791","9,369,055","11,333,070"
2025/08/03,69962299,TAIKI farm,"44,468,862",62MJ,"745,421","1,645,768","40,423,029","3,832,446","6,172,884"
2025/08/03,48076321,マナ・walker,"44,295,059",62Ys,"754,062","1,786,983","43,419,804","580,993","9,882,074"
2025/08/03,58182826,金 ちゃん,"44,206,229",62Ys,"2,600,127","3,389,578","97,209,883","5,500,247","10,568,126"
2025/08/03,150272254,Miyamoto剣聖,"44,112,807",Y#JK,"40,985",0,"739,309","387,613","16,808,025"
2025/08/03,64581066,モグスケ2,"43,955,314",62BZ,"4,212,233","3,428,626","111,461,723","9,519,545","7,190,098"
2025/08/03,54245064,TK 島二郎,"43,882,769",62MJ,"3,487,698","1,911,039","73,809,557","6,178,829","8,656,778"
2025/08/03,93801167,のびー3,"43,855,186",62EV,"903,907","896,457","27,158,472","5,868,733","9,399,923"
2025/08/03,64993547,にゃぎ,"43,660,468",62BZ,"2,539,765","2,848,412","82,605,978","6,312,595","7,583,473"
2025/08/03,58551766,にゃんこスター,"43,494,844",myj6,"737,985","176,963","11,060,720","1,662,734","15,058,376"
2025/08/03,68870012,705PASIR,"43,493,792",Y#JK,"408,303","2,444,198","53,744,203","3,836,999","17,000,430"
2025/08/03,53335009,ɴ ɪ ᴋ ᴇ,"43,344,593",62BZ,"941,469","1,815,901","46,893,675","1,899,618","11,370,353"
2025/08/03,80636057,ruru・rakusu4,"43,231,284",62Bs,"1,784,328","1,680,752","51,629,133","6,066,716","16,300,539"
2025/08/03,106685038,ᴹᴿおふざけ,"43,162,883",62BZ,"7,672,408","3,945,567","166,792,155","11,405,379","17,144,675"
2025/08/03,74738664,Thorkell JP,"43,155,125",62AQ,"2,895,161","348,574","46,379,616","1,031,164","7,401,107"
2025/08/03,76114111,BABYMONSTER,"43,007,781",62BZ,"2,367,768","1,656,587","57,088,808","5,254,576","13,180,984"
2025/08/03,49307490,きよかっす,"42,888,782",Y#JK,"333,427","1,184,489","28,254,235","489,306","7,084,216"
2025/08/03,63162337,ねぎねぎ,"42,831,840",62Ys,"4,248,961","7,481,382","192,525,023","10,041,155","6,099,291"
2025/08/03,69300595,チョコレートパフェ・,"42,698,824",62BZ,"1,807,776","849,166","35,617,599","1,337,140","9,408,364"
2025/08/03,100780124,ʚよあんの執事ɞ,"42,558,142",62MJ,"858,888","1,181,381","32,294,381","753,611","7,456,657"
2025/08/03,55340365,TK ちいかわわｧ,"42,463,797",62MJ,"1,463,365","663,337","28,125,462","5,063,132","7,454,489"
2025/08/03,131492507,火将サブにゃん,"42,310,837",62MJ,"723,061","192,819","11,090,082","315,831","14,496,388"
2025/08/03,63836174,BuuStar,"42,198,936",OPAi,"113,206","14,151","2,726,445","12,529","16,173,190"
2025/08/03,91012626,bui2,"42,194,956",62EV,"1,223,985","923,120","30,733,889","2,671,265","346,952"
2025/08/03,102273075,紅ˣ村西サブ,"42,168,872",62BZ,"948,194","516,370","24,300,224","11,192,048","5,413,666"
2025/08/03,75612360,Mexican One X,"42,104,926",no alliance,"4,678,781","2,130,144","98,899,820","7,083,289","2,264,806"
2025/08/03,75659571,にゃんこネーコ,"42,081,731",myj6,"1,045,048","1,456,740","39,710,754","1,877,095","13,446,028"
2025/08/03,61830485,k065 Hajime605,"41,959,748",Y#JK,"1,975,735","994,286","40,007,100","3,389,051","9,815,197"
2025/08/03,106818745,ᴹᴿレナータD,"41,829,289",62BZ,"7,921,391","6,227,861","214,363,941","13,574,713","15,452,857"
2025/08/03,160783536,fibril Another,"41,599,090",62Bs,"1,266,683","1,346,360","39,776,474","1,466,935","11,953,945"
2025/08/03,149174530,大天使秋エル,"41,400,934",62BZ,"13,300,380","10,829,590","368,063,542","7,069,507","9,623,796"
2025/08/03,45873443,雀雀,"41,148,499",62BZ,"1,294,259","1,446,157","42,097,897","1,313,473","14,647,541"
2025/08/03,76545104,TEQUILA LOVER,"40,963,552",62GJ,"67,901","55,684","2,049,096","3,043,060","13,053,074"
2025/08/03,91267588,紅ˣ 楊端和,"40,382,146",62GJ,"205,608",0,"3,761,138","1,346,685","9,110,292"
2025/08/03,58809108,たろちゃ,"40,157,793",OPAi,"25,594","8,514","530,676","33,011","16,219,701"
2025/08/03,44354181,けんたん,"39,995,790",62BZ,"5,907,474","2,512,978","111,194,837","7,783,235","3,521,955"
2025/08/03,87330438,Horikita026,"39,991,875",62BZ,"182,241","1,778,078","37,811,792","497,722","4,215,587"
2025/08/03,86627320,そらいろ石材隊,"39,934,713",62Bs,"10,281","1,777","138,350","29,125","12,910,043"
2025/08/03,63235297,ᶜᴮ 赤りんご,"39,765,175",OPAi,"4,399,728","6,261,408","169,663,330","10,933,541","7,369,108"
2025/08/03,75609336,IFхAх,"39,704,262",no alliance,"1,154,588","275,598","17,174,670","336,416","9,117,696"
2025/08/03,61280905,Coo02,"39,660,514",62MJ,"1,236,869","2,301,297","59,578,579","3,663,459","3,867,576"
2025/08/03,105147992,深KYON Æ,"39,576,738",62MM,"237,359","251,804","7,500,598","360,735","14,931,532"
2025/08/03,146182602,ʚ螢ɞ ひざくら,"39,570,308",62Bs,"780,932","1,030,656","28,463,147","3,871,629","15,288,229"
2025/08/03,68643864,Hajime F,"39,366,274",Y#JK,"347,691","167,177","6,852,909","464,683","13,041,950"
2025/08/03,52870727,sirokuro0,"39,348,845",62Ys,"1,516,327","2,254,501","62,130,148","2,481,136","9,152,640"
2025/08/03,123040718,chamagoma,"39,295,037",62GJ,"1,042,628","1,095,419","32,692,179","4,787,185","12,670,685"
2025/08/03,99546342,ʚ朧ɞ ひざくら,"39,289,797",62Bs,"2,482,636","2,733,174","79,562,493","6,353,396","19,074,606"
2025/08/03,77720401,そらかぜ金庫番,"39,213,630",62Bs,"1,402",0,"19,765",295,"11,633,736"
2025/08/03,139367100,ruru・rakusu6,"39,036,322",62Bs,"12,547","45,340","2,172,526","1,868,821","18,201,776"
2025/08/03,93190753,小亮亮,"38,950,619",62US,0,0,"109,418",0,"10,604,852"
2025/08/03,70987078,鬼豪金魂,"38,787,812",62MJ,"166,789","528,215","13,159,936","2,351,467","18,075,496"
2025/08/03,98526337,GOROLEE,"38,618,858",62GJ,"1,379,701","685,723","27,720,904","2,387,862","13,893,368"
2025/08/03,76671498,キルあ,"38,614,464",OPAi,"1,262,006","6,199","13,113,355",0,"10,064,767"
2025/08/03,77122775,mini Noko2,"38,596,156",62MJ,"2,911,268","4,087,223","111,572,470","7,535,644","12,196,554"
2025/08/03,83678693,noodle 2nd,"38,592,582",62Ys,"2,012,026","3,421,669","88,728,083","4,652,068","8,665,555"
2025/08/03,39868095,zimba 88,"38,394,913",62AQ,"2,026,498","278,424","28,951,850","2,333,776","11,109,010"
2025/08/03,62101105,るいぼす茶畑 Æ,"38,393,133",62MJ,"3,472,405","3,063,953","97,271,460","4,249,364","6,868,921"
2025/08/03,146070905,火将ジャンヌ,"38,308,011",62MJ,"224,452","126,588","4,937,316","178,409","10,657,053"
2025/08/03,78080824,とちサブまる,"38,151,439",Y#BR,"12,546","80,185","1,729,160","529,301","11,125,041"
2025/08/03,76723742,TK かにちゃん,"38,126,273",62MJ,"1,384,492","371,171","21,483,872","437,853","7,792,781"
2025/08/03,45955848,雀雀2,"38,098,128",62MM,"1,081,728","559,207","22,261,705","1,213,454","14,206,573"
2025/08/03,70697700,MIZU・KAZEサブ3,"38,052,223",62MM,"5,945,256","330,699","67,242,409","4,640,982","281,027"
2025/08/03,97473507,ふっくポイ活班長,"38,034,720",62BZ,"707,850","642,955","20,003,716","4,714,200","10,896,742"
2025/08/03,123724471,雪たぬき,"37,992,094",62EV,"1,172,820","552,472","23,001,436","5,828,469","12,821,321"
2025/08/03,93969555,BÖN3,"37,899,185",62Ys,"2,387,165","3,371,418","92,455,230","5,548,468","8,304,619"
2025/08/03,66639727,きせる,"37,759,931",62Ys,"150,827","584,594","13,201,835","820,691","8,413,376"
2025/08/03,53329721,もっこりサブ壱,"37,328,107",62Bs,"538,964","65,172","6,726,105","256,725","4,412,718"
2025/08/03,81701097,Isseymiyake,"37,208,269",62BZ,"2,976,326","4,823,297","126,941,565","8,669,776","14,536,814"
2025/08/03,96103745,MIZU風2 Sub1,"37,031,529",62MM,"2,087,361","1,359,751","49,296,924","1,704,019","333,800"
2025/08/03,76831750,魔王城でおゃすみ,"36,852,074",OPAi,"191,738",0,"2,034,106",0,"10,297,124"
2025/08/03,63231847,蒼りんご,"36,655,594",62Ys,"2,062,910","2,875,072","78,366,897","5,938,092","8,733,194"
2025/08/03,69976860,BÖN2,"36,653,876",62Ys,"7,331,624","6,517,291","205,006,667","9,516,213","7,058,834"
2025/08/03,58593889,ヒデーロ,"36,620,514",62MJ,"3,186,650","3,262,249","99,423,286","2,969,202","7,216,015"
2025/08/03,146163948,ruru・rakusu7,"36,528,653",62Bs,"100,031","21,113","1,430,297",0,"19,600,006"
2025/08/03,70838487,ZoMbiE farm III,"36,518,605",62AQ,"1,216,010","231,339","17,281,886","5,862,864","2,416,850"
2025/08/03,48057333,雀雀4,"36,355,512",62GJ,"522,286","778,292","21,004,657","1,364,935","12,868,473"
2025/08/03,66209569,ZoMbiE farm I,"36,243,353",62AQ,"145,361","85,353","3,196,136","3,603,266","4,013,581"
2025/08/03,60214991,魔王城でおゃすミ,"36,124,379",OPAi,"45,848","1,833","714,242",1,"9,584,861"
2025/08/03,51883824,TK ハゴタエ,"35,954,959",62MJ,"1,506,533","242,658","19,998,524","3,263,882","3,925,133"
2025/08/03,54100261,サブキチÆ,"35,708,204",62Ys,"2,190,349","2,456,607","72,275,584","7,160,857","11,337,041"
2025/08/03,79704313,Joker 666j,"35,566,086",62GT,"465,012","121,832","8,071,920","2,548,098","7,601,686"
2025/08/03,75265423,ᴾᴺヨーグルト,"35,528,601",62GJ,"1,121,179","191,217","15,459,088","1,263,340","7,158,822"
2025/08/03,157709824,momomo farm,"35,525,798",62BZ,"1,762,930","1,575,339","49,245,227","1,532,928","8,911,433"
2025/08/03,106480403,深キュン Æ,"35,519,787",62MM,"431,499","326,853","11,013,543","623,322","13,181,529"
2025/08/03,88293370,栄里子farm,"35,401,069",IJYU,"167,583","58,940","2,867,505","54,803","4,243,900"
2025/08/03,70067896,卄Maverick卄,"35,353,262",62AQ,"1,561,348","395,937","30,441,637","6,536,449","1,717,076"
2025/08/03,60788872,TK ゴブリンズ,"35,206,020",62MJ,"1,044,935","235,817","15,208,290","2,813,008","3,886,761"
2025/08/03,93422179,奈々,"35,184,802",62BZ,"78,071","88,626","3,446,621","96,851","7,116,285"
2025/08/03,77540484,らぶアンドぴーす,"35,021,801",OPAi,"29,674",0,"409,786",0,"9,579,982"
2025/08/03,62344080,もこもっこ,"34,922,265",62MJ,"2,821,986","2,127,856","72,987,011","5,016,953","3,562,412"
2025/08/03,67378666,Asu  kariN,"34,834,363",62Bs,"1,954,893","675,245","33,388,084","1,388,449","3,506,510"
2025/08/03,139182306,mini Noko4,"34,737,291",62MJ,"9,289,835","1,736,056","134,845,528","3,099,194","11,084,479"
2025/08/03,87731007,なんとかナルモん,"34,699,504",62BZ,"1,286,550","1,473,667","42,775,703","3,735,173","5,942,421"
2025/08/03,76215979,۞ もこ助 ۞,"34,679,624",62MJ,"2,503,584","2,221,367","70,642,077","6,592,412","3,229,749"
2025/08/03,87321682,もっこりサブ弐,"34,620,931",62Bs,0,"1,210","58,153","12,547","9,219,345"
2025/08/03,157093752,のびー4,"34,538,925",62EV,265,"4,642","95,490","156,395","12,330,947"
2025/08/03,91429576,寅ジローÆ,"34,360,729",62MM,"1,604,536","1,751,434","51,356,127","4,502,247","12,508,187"
2025/08/03,76697115,PASIR SDA,"33,869,411",Y#JK,"2,269","344,460","6,960,898",0,"12,936,985"
2025/08/03,102541444,zombiefs1,"33,660,851",62AQ,"2,765,687","682,942","47,505,009","7,857,735","4,810,850"
2025/08/03,50736590,虎太郎sub,"33,532,646",62GJ,"342,517","490,038","13,511,336","6,634,556","11,651,786"
2025/08/03,76267505,じゃがriko,"33,522,445",OPAi,"372,907","561,098","16,763,091","3,510,653","12,108,259"
2025/08/03,159680316,とうま君,"33,345,818",62EV,0,0,387,0,"8,624,299"
2025/08/03,99467246,ʚ樹ɞ ひざくら,"33,314,179",62Bs,"4,129,069","4,238,812","126,177,922","7,693,059","15,468,904"
2025/08/03,120108037,Zombie AA1,"33,310,366",62AQ,"8,378,392","940,868","106,855,261","3,458,238","4,978,713"
2025/08/03,50832763,ジェントルマン,"33,184,051",62Ys,"775,180","777,603","23,315,415","3,352,912","3,427,701"
2025/08/03,91413469,noboo FA1,"32,975,174",62BZ,"1,215,278","714,501","27,060,250","2,654,437","4,548,363"
2025/08/03,66366029,ë のりめたる ë,"32,952,518",62BZ,"1,506,019","2,415,667","64,079,316","6,398,572","10,093,080"
2025/08/03,132045952,ラシ農場24,"32,881,222",62Bs,"11,251,860","1,352,787","171,835,073","8,134,394","7,502,249"
2025/08/03,134753343,サーモンＤＯＮ,"32,461,815",Y#JK,"1,090","5,388","118,660",0,"11,034,791"
2025/08/03,134600261,ウニＤＯＮ,"32,392,552",Y#JK,"3,955","6,564","171,018","18,953","11,337,016"
2025/08/03,134752481,イクラＤＯＮ,"32,286,741",Y#JK,"2,888","5,679","142,460",0,"10,901,328"
2025/08/03,75520989,RoosterBoy,"32,224,496",62GT,"353,445",0,"7,361,907","716,610","7,470,639"
2025/08/03,132046102,ラシ増援YY,"31,901,871",62Bs,"4,457,483","931,655","83,060,559","2,136,232","7,713,112"
2025/08/03,75626358,국뽕이 흐르는 하트,"31,734,825",DVL6,"119,419","3,352","1,559,174","640,653","12,012,185"
2025/08/03,61603601,ぴよねえ2,"31,494,995",OPAi,"241,737","386,913","10,195,667","3,803,449","10,837,676"
2025/08/03,64057144,肉肉王国,"31,268,058",62EV,"760,116","1,111,389","29,880,225","1,915,273","10,037,931"
2025/08/03,139414773,ʚ桜ɞカクカクシカジカ,"31,241,970",62Bs,"873,331","1,497,875","38,810,636","3,314,225","14,383,564"
2025/08/03,89907780,yoshi SUB,"31,175,819",no alliance,"194,084","33,475","2,655,423","385,032","4,201,066"
2025/08/03,67677017,ぷりん隊長,"31,145,113",62GJ,"633,888","482,470","16,167,111","1,962,637","3,716,779"
2025/08/03,56908741,お豆のビーン,"31,084,494",62TM,"1,373,538","1,768,831","49,352,879","1,921,605","610,280"
2025/08/03,115882558,motu Ⅲ,"31,041,040",62MJ,0,0,0,0,"5,920,556"
2025/08/03,156040534,雪ぴよ,"30,875,645",62EV,"98,443","157,767","4,225,711","3,373,158","8,846,757"
2025/08/03,103085135,ᵀᴷ 伏 Joe,"30,791,184",62BZ,"2,032,180","441,562","30,924,383","6,236,754","4,162,463"
2025/08/03,86105579,デデドス,"30,715,508",62BZ,"9,059,031","3,770,012","173,752,649","6,698,037","7,972,360"
2025/08/03,142530311,雪きつね,"30,564,661",62EV,"134,129","232,886","6,171,506","3,382,153","8,483,285"
2025/08/03,157094026,雪しば,"30,522,418",62EV,"66,582","80,080","2,333,274","3,241,802","8,881,557"
2025/08/03,156039937,雪ねず,"30,338,342",62EV,"123,982","200,238","5,380,038","3,360,875","8,596,701"
2025/08/03,67692713,Zimba53,"30,279,606",62AQ,"3,943,849","587,200","59,885,078","4,532,519","2,394,421"
2025/08/03,105147116,zombiefs2,"30,230,369",62AQ,"1,062,302","63,081","14,737,355","3,649,530","3,958,716"
2025/08/03,156040021,雪坊主,"30,126,148",62EV,"137,893","247,151","6,493,422","3,418,993","8,383,561"
2025/08/03,152873818,ɴɪᴋᴇ 2,"30,115,658",62GJ,"716,190","170,234","11,197,677","412,742","8,555,642"
2025/08/03,157094667,雪くろしば,"29,978,545",BoZU,"12,196","59,940","1,327,179","3,265,979","8,855,429"
2025/08/03,143974619,yaki鳥,"29,879,566",62Bs,"374,061","945,475","22,651,888","811,411","6,994,740"
2025/08/03,58428833,紅ˣ skIn,"29,713,479",62BZ,"995,942","1,073,600","31,760,628","6,207,131","9,320,427"
2025/08/03,155648175,雪ひつじ,"29,701,942",62EV,"130,322","264,276","6,752,426","3,402,490","8,130,545"
2025/08/03,77736179,にゃぎmomo,"29,567,823",62GJ,"593,446","306,668","12,419,197","1,755,122","3,000,431"
